StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q41,Q40,Q43,Q43_5_TEXT,Q45,Q45_11_TEXT,Q46,Q35,Q36,Q16,Q19,Q20,Q21,Q97,Q23,Q24,Q26,Q25,Q27,Q92,Q60,Q61,Q62,Q63,Q64,Q67,Q68,Q69,Q95,Q71,Q72,Q81,Q82,Q83,Q85,Q86,Q32,Q42,Random ID
2022-10-11 21:58:25,2022-10-11 22:04:55,IP Address,107.127.11.38,100,389,True,2022-10-11 22:04:55,R_1C1Sk1t2O7oVcEF,,,,,39.9587,-82.9987,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,"American Indian or Alaskan Native,Asian or Asian American,Black or African American,Native Hawaiian or Other Pacific Islander",,Moderate,At least once every day,Always,Never,,,I would click on it and say not interested.,Video,No,,Not sure,,3,2,Yes,,Not sure,,3,Yes,,Yes,Yes,,5- completely effective,Yes,,Yes,,5- completely effective,616326a20970334859e5230d,,26642
2022-10-11 22:00:22,2022-10-11 22:04:59,IP Address,174.199.226.205,100,276,True,2022-10-11 22:05:00,R_0JHO6iTgUfMXvjz,,,,,33.5226,-86.8033,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every week,Rarely,Never,,,Check and change my preferences,Video,Not sure,,Not sure,,Not sure,2,Not sure,,Yes,,4,Not sure,,Yes,Yes,,2,No,,No,,1- not at all effective,63175b1f5dac9572061af0ae,,60131
2022-10-11 22:01:26,2022-10-11 22:05:02,IP Address,71.176.250.85,100,216,True,2022-10-11 22:05:03,R_279DE3JBHNxcTQk,,,,,37.5537,-77.4602,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Liberal,At least once every week,Most of the time,"Yes, sometimes","sexism, racism, violence, etc.","ignore those videos, or leave the site",,video,No,No,,,4,2,Yes,No,,,3,No,No,,Yes,,4,No,No,,,4,5fa9dab94f9d9c26d3db5226,,26082
2022-10-11 21:59:54,2022-10-11 22:05:23,IP Address,68.186.198.50,100,329,True,2022-10-11 22:05:24,R_6FIIXDQvbjHYjHr,,,,,32.3736,-86.1833,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Very liberal,At least once every day,Always,"Yes, sometimes","clickbait, conservative people ranting","I click on ""not interested""",,video,Yes,Not sure,,,Not sure,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,4,,Yes,Yes,,4,,5aef97b09516fe00010959f4,,19419
2022-10-11 21:57:14,2022-10-11 22:05:24,IP Address,174.235.50.60,100,490,True,2022-10-11 22:05:25,R_28ZKTeE5ZiVDl0b,,,,,34.0021,-81.0423,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,Black or African American,,Very liberal,At least once every day,Always,"Yes, sometimes","Crime scene clean ups. Reality show clips. Right wing political commentary. ","I selected the ""Do Not Recommend"" option from the tab.",,Video,No,No,,,3,2,Yes,Yes,,2,,Yes,Yes,,Yes,4,,Yes,Yes,,4,,628804d2d0584458ddaafc0c,,69045
2022-10-11 21:56:50,2022-10-11 22:06:12,IP Address,71.68.110.167,100,561,True,2022-10-11 22:06:12,R_3Lc33ozDb1KeVwc,,,,,35.1947,-80.744,anonymous,EN,I consent to participate in this survey,Less than high school degree,Woman,,Asian or Asian American,,Very conservative,At least once every day,Always,"Yes, sometimes",Video are very good,"Awesome ",,"Video ",Yes,Yes,,5- completely effective,,5- completely effective,Yes,Yes,,5- completely effective,,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,5- completely effective,,"Awesome ","Awesome ",29053
2022-10-11 21:58:01,2022-10-11 22:06:33,IP Address,72.128.219.175,100,512,True,2022-10-11 22:06:34,R_p5UMHPpb7Gt4Rgt,,,,,42.6669,-88.263,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Moderate,At least once every day,Most of the time,"Yes, sometimes",Video of suggestive adult sexual themes. Political not geared towards me,ignored them,,video,Yes,No,,,3,2,Yes,No,,,4,Yes,Yes,,Yes,4,,Not sure,Not sure,,,5- completely effective,5dd693079b66eb6239a03163,"Some questions would be better answered yes, no, sometimes, and not sure",99612
2022-10-11 22:03:25,2022-10-11 22:06:42,IP Address,73.180.45.65,100,197,True,2022-10-11 22:06:42,R_RqLP5ZoDS1Td721,,,,,45.5135,-122.5041,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Moderate,At least once every week,Most of the time,"Yes, rarely",Game recommendations I wasn't interested in,None,,video,No,No,,,3,2,Yes,No,,,1- not at all effective,No,No,,Yes,,4,No,No,,,4,5cef74ad08c94d0001d73778,,16712
2022-10-11 21:59:09,2022-10-11 22:06:58,IP Address,104.180.72.206,100,469,True,2022-10-11 22:06:58,R_PGr9sxOEjb9ZFIJ,,,,,32.6773,-117.0477,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Man,,Asian or Asian American,,Very liberal,At least once every day,Always,"Yes, sometimes","Sometimes I'll be recommended a video on a topic that is related to a video I've seen in the past such as science or cars but I'm only interested in those topics from people im subscribed to. ","I'll click on the ""Don't show me videos from this channel"" button to get rid of the video.",,video,Yes,No,,,Not sure,2,Yes,No,,,3,Yes,Yes,,Yes,4,,Yes,Yes,,5- completely effective,,5c1b06d9a329230001ecc39c,,96387
2022-10-11 22:02:55,2022-10-11 22:07:04,IP Address,73.8.216.235,100,248,True,2022-10-11 22:07:05,R_PG3GXPZo8hmk9jz,,,,,41.8379,-88.0842,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Very conservative,At least once every day,Always,"Yes, very frequently","News and other current events ",I refreshed the YouTube app,,video,No,No,,,5- completely effective,2,Yes,Yes,,1- not at all effective,,Yes,Yes,,Yes,3,,Yes,Yes,,5- completely effective,,5c16087a1f6f15000149a167,,81232
2022-10-11 22:01:48,2022-10-11 22:07:20,IP Address,71.45.88.164,100,332,True,2022-10-11 22:07:20,R_2wtO9DKUwwujm6a,,,,,33.6454,-86.7014,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,White,,Very liberal,At least once every week,Most of the time,"Yes, sometimes",animal abuse or neglect,I just stopped watching,,video,No,No,,,2,2,Yes,Yes,,1- not at all effective,,No,No,,Yes,,2,No,No,,,1- not at all effective,5f5629abb985cf0008e213c6,,58500
2022-10-11 21:58:00,2022-10-11 22:07:57,IP Address,174.207.101.202,100,597,True,2022-10-11 22:07:57,R_9ozhn7EAHsQKRzz,,,,,41.3847,-81.7982,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Moderate,At least once every week,Always,"Yes, rarely","topics I'm generally not interested in like kids, vlogs, clothes or things that simply have uninteresting thumbnails","I usually press the three dots and choose ""not interested"" so that it's removed from my recommended feed and I don't even have to click on the video",,video,Yes,No,,,1- not at all effective,2,Yes,No,,,2,Yes,Yes,,Yes,4,,Yes,No,,,5- completely effective,610821aa6d9ac4dc36298a6b,I liked the inclusion of pictures to demonstrate what was being talked about!,87229
2022-10-11 22:02:03,2022-10-11 22:08:03,IP Address,70.58.20.4,100,360,True,2022-10-11 22:08:04,R_2aQ8ZWcm6ymz2rl,,,,,39.6973,-104.8394,anonymous,EN,I consent to participate in this survey,Some college but no degree,Non-binary,,White,,Very liberal,At least once every day,Always,"Yes, rarely",disturbing crime,no action taken,,video,No,No,,,2,2,Yes,No,,,2,No,No,,Yes,,4,No,No,,,4,5e643d29df313c1ced363682,This was concise and easy to understand. Thanks.,80162
2022-10-11 21:59:51,2022-10-11 22:08:24,IP Address,73.139.223.237,100,513,True,2022-10-11 22:08:25,R_1k1c1nz5E7U4NCT,,,,,26.2975,-80.1816,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every day,Always,"Yes, sometimes",anything with fox news and their misinformation,I clicked on the not interested,,video,No,No,,,4,2,Yes,Yes,,1- not at all effective,,Yes,Yes,,Yes,4,,Yes,Not sure,,,3,5ec81f94ce3f412db210602c,no feedback,71959
2022-10-11 22:03:32,2022-10-11 22:08:33,IP Address,68.9.69.26,100,300,True,2022-10-11 22:08:33,R_3PYTnO5iT8BwcCm,,,,,41.6583,-72.6624,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,White,,Moderate,At least once every day,Always,"Yes, sometimes",Livestreams or rebroadcasts of live streams that are low quality and have no interest to me.,I usually ignore them or spam cycle through videos I do like and then the recommendations totally change after a few seconds of clicking.,,video,No,No,,,Not sure,2,Yes,No,,,2,Not sure,No,,Yes,,4,No,No,,,5- completely effective,5d62886927a84f00010fbbb4,great pay,45438
2022-10-11 22:04:46,2022-10-11 22:08:37,IP Address,174.202.67.206,100,230,True,2022-10-11 22:08:38,R_1meXfFgswvkdfUx,,,,,39.7764,-86.1077,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every day,Always,"Yes, rarely","violent, aggressive, physical harm","I took no action, only continued to search preferred content topics ",,video,Yes,Yes,,2,,2,Yes,No,,,3,Yes,No,,Yes,,4,No,No,,,5- completely effective,61087501fcd2e262d8a6621a,,76573
2022-10-11 22:01:01,2022-10-11 22:08:54,IP Address,174.204.69.196,100,473,True,2022-10-11 22:08:54,R_3lrdhxvFhS2cYZA,,,,,47.6034,-122.3414,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,White,,Conservative,At least once every day,Always,"Yes, sometimes",Old videos on philosophy from a really uninformed youtuber,"Clicked to not show that channel ",,video,No,Not sure,,,4,2,Yes,No,,,2,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,5- completely effective,,62e397e59834233da4970831,,96857
2022-10-11 22:02:19,2022-10-11 22:09:09,IP Address,70.93.157.145,100,409,True,2022-10-11 22:09:09,R_2fxuiXTOLxL8zEL,,,,,34.0318,-118.4252,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,Asian or Asian American,,Liberal,At least once every day,Less than half of the time,"Yes, sometimes",violent videos,"If I am logged, I choose ""not interested,"" and if not logged in, I just refresh the page.",,video,Yes,Not sure,,,3,2,Yes,No,,,3,Yes,Yes,,Yes,3,,No,No,,,4,5fd66c567c02cb55e42e937c,,69166
2022-10-11 22:04:24,2022-10-11 22:09:15,IP Address,99.110.169.64,100,291,True,2022-10-11 22:09:15,R_1JPZD1nymVvP75S,,,,,39.9401,-82.8965,anonymous,EN,I consent to participate in this survey,Some college but no degree,Non-binary,,Black or African American,,Liberal,At least once every day,Always,"Yes, very frequently","Political content, offensive influencers","Search for something specific I want to see or click ""not interested"" or to block the uploader if applicable",,video,Yes,No,,,3,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,Not sure,,Yes,Yes,,5- completely effective,,5e095685ae7b30245cc82780,,94961
2022-10-11 22:04:51,2022-10-11 22:09:21,IP Address,72.89.116.93,100,270,True,2022-10-11 22:09:22,R_qIQH9mkuOEU7tKx,,,,,40.8275,-73.1225,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Very liberal,At least once every day,Always,"Yes, very frequently","There are many times it simply suggests very immature suggestions when I'm simply looking for calming asmr. ","Just downvoted. ",,Video,No,No,,,2,2,Yes,Yes,,4,,Yes,Yes,,Yes,4,,Yes,Yes,,4,,600c3219a434df2de6427feb,,83482
2022-10-11 22:03:32,2022-10-11 22:09:30,IP Address,73.225.31.17,100,358,True,2022-10-11 22:09:31,R_3e81IN7zyXYUwEB,,,,,47.223,-122.5361,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Very conservative,At least once every week,Always,"Yes, sometimes",anti second amendment,clicked on don't recommend channel,,video,No,No,,,3,2,Yes,No,,,1- not at all effective,Yes,No,,Yes,,3,Yes,Yes,,4,,615dfbb483f8480303655714,,87870
2022-10-11 21:58:06,2022-10-11 22:09:36,IP Address,50.91.198.14,100,690,True,2022-10-11 22:09:37,R_1pY997uHmtbbWZ3,,,,,35.7768,-119.2414,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Very liberal,At least once every week,Always,"Yes, sometimes","content for kids, prank videos, videos of problematic influencers ","I click on the ""not interested"" or ""do not recommend channel"" option ",,"video ",Yes,No,,,1- not at all effective,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,4,,610b106e804a9d189f4a0ba0,"very interesting survey! and easy to navigate through ",80298
2022-10-11 22:05:15,2022-10-11 22:10:19,IP Address,75.163.149.76,100,304,True,2022-10-11 22:10:19,R_A4BddyXbqlfdLR7,,,,,38.8511,-104.7688,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,"Asian or Asian American,White",,Liberal,At least once every week,Always,"Yes, rarely",Aside from being irrelevant there would be videos ranging from highly political in nature to borderline inappropriate for work such as raunchy subjects that do not appeal to me.,I just try to view content that pertains to my actual interests in hopes the algorithm would adjust to reflect what I actually enjoy consuming.,,video,No,No,,,5- completely effective,2,Yes,Yes,,2,,No,No,,Yes,,3,No,No,,,5- completely effective,63176b4a24d850c547110ad3,,77819
2022-10-11 22:02:04,2022-10-11 22:11:02,IP Address,68.51.227.255,100,537,True,2022-10-11 22:11:03,R_1DMF4efKjwMKwQh,,,,,42.2789,-85.6904,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Man,,White,,Liberal,At least once every day,Always,Never,,,"If I was on mobile, I would tap on the three dots on the video and then tap that I'm not interested in the channel and the video.",video,No,,No,,1- not at all effective,2,Yes,,No,,1- not at all effective,Yes,,Yes,Yes,,4,Yes,,Yes,,4,630ab689392291ba70d7fd3d,,76374
2022-10-11 22:08:13,2022-10-11 22:11:05,IP Address,76.176.6.145,100,172,True,2022-10-11 22:11:06,R_1F9ZrfxakaXMy5u,,,,,32.8003,-117.2438,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Moderate,At least once every day,Most of the time,Never,,,ask to hide such content,video,No,,Yes,,4,2,Yes,,Yes,,4,Yes,,Yes,Yes,,4,No,,Yes,,5- completely effective,5ed2958cf3d85d0880db5011,,77663
2022-10-11 22:08:47,2022-10-11 22:11:26,IP Address,174.65.196.209,100,158,True,2022-10-11 22:11:26,R_8IxyEZsfHX6jcQh,,,,,32.7104,-117.0528,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,White,,Very liberal,At least once every week,Always,Never,,,"Try to block certain feeds ",Video,No,,Yes,,3,2,Yes,,Yes,,3,No,,Yes,Yes,,3,No,,Yes,,3,6149527a450140c071bd5c2e,,49411
2022-10-11 22:06:17,2022-10-11 22:11:28,IP Address,98.161.30.73,100,310,True,2022-10-11 22:11:28,R_3Hn6L0aVxcoPgtA,,,,,41.3596,-96.1566,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,White,,Moderate,At least once every day,Most of the time,"Yes, sometimes","videos I was not interested in ","clicked on them and chose ""see less often""",,video,No,No,,,4,2,Yes,Yes,,4,,Yes,Yes,,Yes,4,,Yes,Yes,,4,,60b88feb0b0e8546cfeae3a1,,55966
2022-10-11 22:08:09,2022-10-11 22:11:46,IP Address,68.205.71.241,100,216,True,2022-10-11 22:11:47,R_1IH6pWUOTXzwCXV,,,,,28.5504,-81.1833,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,White,,Liberal,At least once every day,Always,"Yes, sometimes",suggestive content about creators I watch,click not interested or don’t suggest videos from this channel anymore,,video,Not sure,No,,,Not sure,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,3,,Yes,Yes,,4,,61018f595798ed7d1df1222b,,19839
2022-10-11 22:07:42,2022-10-11 22:12:27,IP Address,73.108.252.182,100,284,True,2022-10-11 22:12:27,R_2XpaaCgphd0Jzff,,,,,36.0499,-83.9228,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Hispanic, Latino, Latina, or Latinx,White",,Moderate,At least once every day,Always,"Yes, sometimes",videos about eating disorders,Sometimes I say I am not interested. Other times i just refresh the page to get new recommendations.,,video,Yes,No,,,4,2,Yes,Not sure,,,4,Yes,Yes,,Yes,4,,No,No,,,5- completely effective,60fefa8d26f46e84a295b223,,22481
2022-10-11 21:49:54,2022-10-11 22:12:32,IP Address,107.15.147.100,100,1358,True,2022-10-11 22:12:33,R_28CzrEHWgtvHt5h,,,,,35.8846,-78.6385,anonymous,EN,I consent to participate in this survey,Associate degree,Woman,,Black or African American,,Moderate,At least once every day,Always,"Yes, sometimes","Videos about violence that I don't agree with. ",I hit the option that I wasn't interested in the video and they stopped sending them to me as often.,,"""video"".",Yes,Not sure,,,Not sure,Not sure,Yes,No,,,Not sure,Yes,Yes,,Yes,4,,Yes,Not sure,,,Not sure,611144542cf9d49b089b7d55,,70160
2022-10-11 22:01:10,2022-10-11 22:12:34,IP Address,71.186.188.244,100,684,True,2022-10-11 22:12:35,R_6VBCqqnuwhPQ0xj,,,,,42.9752,-78.8816,anonymous,EN,I consent to participate in this survey,Associate degree,Man,,White,,Liberal,At least once every day,Always,"Yes, very frequently","Mainly videos about trains and how they run. ",Told youtube they were innapropriate,,video,Yes,Yes,,4,,2,Yes,Yes,,5- completely effective,,Yes,No,,Yes,,4,Yes,Yes,,3,,5eb17f08f6e7c307eb99095d,,46022
2022-10-11 22:01:41,2022-10-11 22:13:03,IP Address,104.177.62.137,100,682,True,2022-10-11 22:13:04,R_2WzYLoZITPymKVb,,,,,42.6374,-82.5764,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Moderate,At least once every day,Always,"Yes, very frequently",live streaming content IRL,"Looked for other live streaming content that was less offensive ",,video,Yes,Yes,,5- completely effective,,2,Yes,Yes,,2,,Yes,No,,Yes,,4,No,No,,,3,59a88f5b321f870001d16d68,,44656
2022-10-11 22:08:50,2022-10-11 22:13:18,IP Address,107.77.200.136,100,267,True,2022-10-11 22:13:18,R_2CCWuPKbCAvDt5Y,,,,,32.7797,-96.8022,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Conservative,At least once every week,Always,"Yes, rarely","Nothing graphic, but pushing opinions too much ",None,,Video,No,No,,,5- completely effective,2,Yes,No,,,3,Yes,No,,Yes,,3,Yes,No,,,2,629f7118ea1b5e22a22a6b39,,74886
